THK_A,TOP_A,thick1,thick2
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.5030576083719454,2.4969423916280546
30000,28,3.9081326262161777,2.0918673737838223
30000,28,3.9081326262161777,2.0918673737838223
30000,28,3.9081326262161777,2.0918673737838223
30000,28,3.9081326262161777,2.0918673737838223
30000,28,3.9081326262161777,2.0918673737838223
30000,28,3.9081326262161777,2.0918673737838223
30000,28,3.9081326262161777,2.0918673737838223
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.6109507019394305,2.3890492980605695
28000,30,3.6109507019394305,2.3890492980605695
28000,30,3.6109507019394305,2.3890492980605695
28000,30,3.6109507019394305,2.3890492980605695
28000,30,3.6109507019394305,2.3890492980605695
28000,30,3.6109507019394305,2.3890492980605695
28000,30,3.145749687227471,2.854250312772529
28000,30,3.145749687227471,2.854250312772529
28000,30,2.8378777902688017,3.1621222097311983
28000,30,2.8378777902688017,3.1621222097311983
28000,30,2.8378777902688017,3.1621222097311983
28000,30,2.8378777902688017,3.1621222097311983
28000,30,2.8378777902688017,3.1621222097311983
28000,30,2.8378777902688017,3.1621222097311983
28000,30,2.4971049202407656,3.5028950797592344
28000,30,2.4971049202407656,3.5028950797592344
28000,30,2.4971049202407656,3.5028950797592344
28000,30,2.4971049202407656,3.5028950797592344
28000,30,2.4971049202407656,3.5028950797592344
28000,30,2.4971049202407656,3.5028950797592344
28000,30,2.4971049202407656,3.5028950797592344
28000,30,2.0710878322193786,3.9289121677806214
28000,30,2.0710878322193786,3.9289121677806214
28000,30,2.0710878322193786,3.9289121677806214
28000,30,2.0710878322193786,3.9289121677806214
28000,30,2.0710878322193786,3.9289121677806214
28000,30,2.0710878322193786,3.9289121677806214
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.5318896707331717,3.4681103292668283
30000,28,2.5318896707331717,3.4681103292668283
30000,28,2.5318896707331717,3.4681103292668283
30000,28,3.130469337240184,2.869530662759816
30000,28,3.130469337240184,2.869530662759816
30000,28,3.130469337240184,2.869530662759816
30000,28,3.130469337240184,2.869530662759816
30000,28,3.130469337240184,2.869530662759816
30000,28,3.130469337240184,2.869530662759816
30000,28,3.130469337240184,2.869530662759816
30000,28,3.130469337240184,2.869530662759816
30000,28,3.5820099459057886,2.4179900540942114
30000,28,3.5820099459057886,2.4179900540942114
30000,28,3.5820099459057886,2.4179900540942114
30000,28,3.5820099459057886,2.4179900540942114
30000,28,3.5820099459057886,2.4179900540942114
30000,28,3.5820099459057886,2.4179900540942114
30000,28,3.5820099459057886,2.4179900540942114
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.665634880474452,2.334365119525548
28000,30,3.665634880474452,2.334365119525548
28000,30,3.665634880474452,2.334365119525548
28000,30,3.665634880474452,2.334365119525548
28000,30,3.665634880474452,2.334365119525548
28000,30,3.665634880474452,2.334365119525548
28000,30,3.186100731369886,2.813899268630114
28000,30,3.186100731369886,2.813899268630114
28000,30,3.186100731369886,2.813899268630114
28000,30,2.7590221125744168,3.2409778874255832
28000,30,2.7590221125744168,3.2409778874255832
28000,30,2.7590221125744168,3.2409778874255832
28000,30,2.7590221125744168,3.2409778874255832
28000,30,2.4115092357045262,3.5884907642954738
28000,30,2.4115092357045262,3.5884907642954738
28000,30,2.4115092357045262,3.5884907642954738
28000,30,2.4115092357045262,3.5884907642954738
28000,30,2.4115092357045262,3.5884907642954738
28000,30,2.0563150706251108,3.9436849293748892
28000,30,2.0563150706251108,3.9436849293748892
28000,30,2.0563150706251108,3.9436849293748892
28000,30,2.0563150706251108,3.9436849293748892
28000,30,2.0563150706251108,3.9436849293748892
28000,30,2.0563150706251108,3.9436849293748892
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.5023495605071817,3.4976504394928183
30000,28,2.5023495605071817,3.4976504394928183
30000,28,2.5023495605071817,3.4976504394928183
30000,28,2.5023495605071817,3.4976504394928183
30000,28,2.819501675604866,3.180498324395134
30000,28,2.819501675604866,3.180498324395134
30000,28,2.819501675604866,3.180498324395134
30000,28,2.819501675604866,3.180498324395134
30000,28,2.819501675604866,3.180498324395134
30000,28,2.819501675604866,3.180498324395134
30000,28,2.819501675604866,3.180498324395134
30000,28,2.819501675604866,3.180498324395134
30000,28,3.328713342651377,2.671286657348623
30000,28,3.328713342651377,2.671286657348623
30000,28,3.328713342651377,2.671286657348623
30000,28,3.328713342651377,2.671286657348623
30000,28,3.328713342651377,2.671286657348623
30000,28,3.328713342651377,2.671286657348623
30000,28,3.328713342651377,2.671286657348623
30000,28,3.328713342651377,2.671286657348623
30000,28,3.885304181361491,2.114695818638509
30000,28,3.885304181361491,2.114695818638509
30000,28,3.885304181361491,2.114695818638509
30000,28,3.885304181361491,2.114695818638509
30000,28,3.885304181361491,2.114695818638509
30000,28,3.885304181361491,2.114695818638509
30000,28,3.885304181361491,2.114695818638509
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.5967824841744123,2.4032175158255877
28000,30,3.1315485082328545,2.8684514917671455
28000,30,3.1315485082328545,2.8684514917671455
28000,30,3.1315485082328545,2.8684514917671455
28000,30,2.5411050749727715,3.4588949250272285
28000,30,2.5411050749727715,3.4588949250272285
28000,30,2.5411050749727715,3.4588949250272285
28000,30,2.5411050749727715,3.4588949250272285
28000,30,2.5411050749727715,3.4588949250272285
28000,30,2.130838760851844,3.869161239148156
28000,30,2.130838760851844,3.869161239148156
28000,30,2.130838760851844,3.869161239148156
28000,30,2.130838760851844,3.869161239148156
28000,30,2.130838760851844,3.869161239148156
28000,30,2.130838760851844,3.869161239148156
28000,30,2.130838760851844,3.869161239148156
28000,30,2.130838760851844,3.869161239148156
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.395922995868141,3.604077004131859
30000,28,2.395922995868141,3.604077004131859
30000,28,2.395922995868141,3.604077004131859
30000,28,2.395922995868141,3.604077004131859
30000,28,2.395922995868141,3.604077004131859
30000,28,2.8514167967627926,3.1485832032372074
30000,28,2.8514167967627926,3.1485832032372074
30000,28,2.8514167967627926,3.1485832032372074
30000,28,2.8514167967627926,3.1485832032372074
30000,28,2.8514167967627926,3.1485832032372074
30000,28,2.8514167967627926,3.1485832032372074
30000,28,2.8514167967627926,3.1485832032372074
30000,28,2.8514167967627926,3.1485832032372074
30000,28,2.8514167967627926,3.1485832032372074
30000,28,3.3131560852517077,2.6868439147482923
30000,28,3.3131560852517077,2.6868439147482923
30000,28,3.3131560852517077,2.6868439147482923
30000,28,3.3131560852517077,2.6868439147482923
30000,28,3.3131560852517077,2.6868439147482923
30000,28,3.3131560852517077,2.6868439147482923
30000,28,3.3131560852517077,2.6868439147482923
30000,28,3.3131560852517077,2.6868439147482923
30000,28,3.751137130928516,2.248862869071484
30000,28,3.751137130928516,2.248862869071484
30000,28,3.751137130928516,2.248862869071484
30000,28,3.751137130928516,2.248862869071484
30000,28,3.751137130928516,2.248862869071484
30000,28,3.751137130928516,2.248862869071484
30000,28,3.751137130928516,2.248862869071484
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.5171743675600293,2.4828256324399707
28000,30,3.5171743675600293,2.4828256324399707
28000,30,3.5171743675600293,2.4828256324399707
28000,30,3.5171743675600293,2.4828256324399707
28000,30,3.5171743675600293,2.4828256324399707
28000,30,3.5171743675600293,2.4828256324399707
28000,30,3.5171743675600293,2.4828256324399707
28000,30,3.126800844755909,2.873199155244091
28000,30,3.126800844755909,2.873199155244091
28000,30,3.126800844755909,2.873199155244091
28000,30,3.126800844755909,2.873199155244091
28000,30,3.126800844755909,2.873199155244091
28000,30,3.126800844755909,2.873199155244091
28000,30,3.126800844755909,2.873199155244091
28000,30,3.126800844755909,2.873199155244091
28000,30,2.612840520789076,3.387159479210924
28000,30,2.612840520789076,3.387159479210924
28000,30,2.612840520789076,3.387159479210924
28000,30,2.1579376509458092,3.8420623490541908
28000,30,2.1579376509458092,3.8420623490541908
28000,30,2.1579376509458092,3.8420623490541908
28000,30,2.1579376509458092,3.8420623490541908
28000,30,2.1579376509458092,3.8420623490541908
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.372296889602759,3.627703110397241
30000,28,2.372296889602759,3.627703110397241
30000,28,2.372296889602759,3.627703110397241
30000,28,2.372296889602759,3.627703110397241
30000,28,2.372296889602759,3.627703110397241
30000,28,2.878095551275192,3.121904448724808
30000,28,2.878095551275192,3.121904448724808
30000,28,2.878095551275192,3.121904448724808
30000,28,2.878095551275192,3.121904448724808
30000,28,2.878095551275192,3.121904448724808
30000,28,2.878095551275192,3.121904448724808
30000,28,2.878095551275192,3.121904448724808
30000,28,3.308781923107594,2.691218076892406
30000,28,3.308781923107594,2.691218076892406
30000,28,3.308781923107594,2.691218076892406
30000,28,3.308781923107594,2.691218076892406
30000,28,3.308781923107594,2.691218076892406
30000,28,3.308781923107594,2.691218076892406
30000,28,3.308781923107594,2.691218076892406
30000,28,3.308781923107594,2.691218076892406
30000,28,3.308781923107594,2.691218076892406
30000,28,3.6138695197664616,2.3861304802335384
30000,28,3.6138695197664616,2.3861304802335384
30000,28,3.6138695197664616,2.3861304802335384
30000,28,3.6138695197664616,2.3861304802335384
30000,28,3.6138695197664616,2.3861304802335384
30000,28,3.6138695197664616,2.3861304802335384
30000,28,3.6138695197664616,2.3861304802335384
30000,28,3.6138695197664616,2.3861304802335384
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.548444631440627,2.451555368559373
28000,30,3.548444631440627,2.451555368559373
28000,30,3.548444631440627,2.451555368559373
28000,30,3.548444631440627,2.451555368559373
28000,30,2.9636321338384737,3.0363678661615263
28000,30,2.9636321338384737,3.0363678661615263
28000,30,2.9636321338384737,3.0363678661615263
28000,30,2.9636321338384737,3.0363678661615263
28000,30,2.9636321338384737,3.0363678661615263
28000,30,2.9636321338384737,3.0363678661615263
28000,30,2.5195145771880316,3.4804854228119684
28000,30,2.5195145771880316,3.4804854228119684
28000,30,2.5195145771880316,3.4804854228119684
28000,30,2.5195145771880316,3.4804854228119684
28000,30,2.2132617349487127,3.7867382650512873
28000,30,2.2132617349487127,3.7867382650512873
28000,30,2.2132617349487127,3.7867382650512873
28000,30,2.2132617349487127,3.7867382650512873
28000,30,2.2132617349487127,3.7867382650512873
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.421486861211269,3.578513138788731
30000,28,2.421486861211269,3.578513138788731
30000,28,2.421486861211269,3.578513138788731
30000,28,2.421486861211269,3.578513138788731
30000,28,2.421486861211269,3.578513138788731
30000,28,2.421486861211269,3.578513138788731
30000,28,2.421486861211269,3.578513138788731
30000,28,2.421486861211269,3.578513138788731
30000,28,2.421486861211269,3.578513138788731
30000,28,2.8824458647751303,3.1175541352248697
30000,28,2.8824458647751303,3.1175541352248697
30000,28,2.8824458647751303,3.1175541352248697
30000,28,2.8824458647751303,3.1175541352248697
30000,28,2.8824458647751303,3.1175541352248697
30000,28,2.8824458647751303,3.1175541352248697
30000,28,2.8824458647751303,3.1175541352248697
30000,28,2.8824458647751303,3.1175541352248697
30000,28,3.3066847186840387,2.6933152813159613
30000,28,3.3066847186840387,2.6933152813159613
30000,28,3.625852609241712,2.374147390758288
30000,28,3.625852609241712,2.374147390758288
30000,28,3.625852609241712,2.374147390758288
30000,28,3.625852609241712,2.374147390758288
30000,28,3.625852609241712,2.374147390758288
30000,28,3.625852609241712,2.374147390758288
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.4675779082450613,2.5324220917549387
28000,30,3.4675779082450613,2.5324220917549387
28000,30,3.4675779082450613,2.5324220917549387
28000,30,3.4675779082450613,2.5324220917549387
28000,30,3.0937952425778845,2.9062047574221155
28000,30,3.0937952425778845,2.9062047574221155
28000,30,3.0937952425778845,2.9062047574221155
28000,30,2.625492109475312,3.374507890524688
28000,30,2.625492109475312,3.374507890524688
28000,30,2.625492109475312,3.374507890524688
28000,30,2.625492109475312,3.374507890524688
28000,30,2.625492109475312,3.374507890524688
28000,30,2.625492109475312,3.374507890524688
28000,30,2.625492109475312,3.374507890524688
28000,30,2.625492109475312,3.374507890524688
28000,30,2.625492109475312,3.374507890524688
28000,30,2.1940186426984107,3.8059813573015893
28000,30,2.1940186426984107,3.8059813573015893
28000,30,2.1940186426984107,3.8059813573015893
28000,30,2.1940186426984107,3.8059813573015893
28000,30,2.1940186426984107,3.8059813573015893
28000,30,2.1940186426984107,3.8059813573015893
28000,30,2.1940186426984107,3.8059813573015893
28000,30,2.1940186426984107,3.8059813573015893
28000,30,2.1940186426984107,3.8059813573015893
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.452765717055275,3.547234282944725
30000,28,2.452765717055275,3.547234282944725
30000,28,2.452765717055275,3.547234282944725
30000,28,2.452765717055275,3.547234282944725
30000,28,2.452765717055275,3.547234282944725
30000,28,2.452765717055275,3.547234282944725
30000,28,2.452765717055275,3.547234282944725
30000,28,2.452765717055275,3.547234282944725
30000,28,2.452765717055275,3.547234282944725
30000,28,2.9448713089996565,3.0551286910003435
30000,28,2.9448713089996565,3.0551286910003435
30000,28,2.9448713089996565,3.0551286910003435
30000,28,2.9448713089996565,3.0551286910003435
30000,28,2.9448713089996565,3.0551286910003435
30000,28,2.9448713089996565,3.0551286910003435
30000,28,2.9448713089996565,3.0551286910003435
30000,28,2.9448713089996565,3.0551286910003435
30000,28,2.9448713089996565,3.0551286910003435
